diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	2	Completed	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	2	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	4	Active, not recruiting	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Not yet recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Completed	CHEMBL1201607	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Withdrawn	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	2	Completed	CHEMBL3137351	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Terminated	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Active, not recruiting	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	2	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Completed	CHEMBL1201607	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	2	Completed	CHEMBL1201607	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Completed	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Active, not recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Active, not recruiting	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Completed	CHEMBL1201607	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	4		CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	4	Withdrawn	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	4	Completed	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Withdrawn	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Withdrawn	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	3	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Active, not recruiting	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115232	P13612	2	Completed	CHEMBL1743087	ITGA4
EFO_0000384	EFO_0000384	ENSG00000115232	P13612	4	Terminated	CHEMBL1743087	ITGA4
EFO_0000729	EFO_0000729	ENSG00000115598	Q9HB29	2	Completed	CHEMBL4297911	IL1RL2
EFO_0000729	EFO_0000729	ENSG00000115598	Q9HB29	2	Completed	CHEMBL4297911	IL1RL2
EFO_0000729	EFO_0000729	ENSG00000115598	Q9HB29	2	Completed	CHEMBL4297911	IL1RL2
EFO_0000729	EFO_0000729	ENSG00000115825	O94806	2	Completed	DB12369	PRKD3
EFO_0000384	EFO_0000384	ENSG00000116329	P41143	2	Completed	DB00704	OPRD1
EFO_0000384	EFO_0000384	ENSG00000118113	P22894	2	Completed	CHEMBL1200699	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	4	Recruiting	CHEMBL1200699	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	2	Completed	DB00254	MMP8
EFO_0005622	EFO_0005622	ENSG00000118113	P22894	4	Unknown status	CHEMBL1200699	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	4	Unknown status	DB00254	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	4	Recruiting	DB00254	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	4	Unknown status	CHEMBL1200699	MMP8
EFO_0000729	EFO_0000729	ENSG00000118113	P22894	2	Completed	CHEMBL1200699	MMP8
EFO_0005622	EFO_0005622	ENSG00000118113	P22894	4	Unknown status	DB00254	MMP8
EFO_0000384	EFO_0000384	ENSG00000118113	P22894	2	Completed	DB00254	MMP8
EFO_0000729	EFO_0000729	ENSG00000118432	P21554	2	Completed	DB09061	CNR1
EFO_0000384	EFO_0000384	ENSG00000121594	P33681	3	Terminated	CHEMBL1201823	CD80
EFO_0000729	EFO_0000729	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000384	EFO_0000384	ENSG00000125910	O95977	2	Completed	CHEMBL3707375	S1PR4
EFO_0000384	EFO_0000384	ENSG00000125910	O95977	2	Completed	CHEMBL3707374	S1PR4
EFO_0000384	EFO_0000384	ENSG00000125910	O95977	2	Completed	CHEMBL3707375	S1PR4
EFO_0000384	EFO_0000384	ENSG00000125910	O95977	2	Completed	CHEMBL3707374	S1PR4
EFO_0000729	EFO_0000729	ENSG00000126262	O15552	2	Completed	DB15406	FFAR2
EFO_0000729	EFO_0000729	ENSG00000126583	P05129	2	Completed	DB12369	PRKCG
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	3	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0003767	EFO_0003767	ENSG00000128059	Q06203	4	Withdrawn	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Unknown status	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Active, not recruiting	CHEMBL1200751	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Withdrawn	CHEMBL1200400	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	3	Unknown status	CHEMBL1200751	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	4	Recruiting	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	4	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Terminated	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	4	Unknown status	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	3	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Recruiting	CHEMBL1200751	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Withdrawn	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Active, not recruiting	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Completed	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Active, not recruiting	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Active, not recruiting	DB01033	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Recruiting	DB01033	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Recruiting	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	DB01033	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Terminated	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	4	Completed	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	3	Unknown status	DB01033	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	CHEMBL1200751	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Unknown status	DB00993	PPAT
EFO_0000729	EFO_0000729	ENSG00000128059	Q06203	3	Unknown status	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128059	Q06203	3	Recruiting	DB00993	PPAT
EFO_0000384	EFO_0000384	ENSG00000128271	P29274	4	Withdrawn	DB00201	ADORA2A
EFO_0000729	EFO_0000729	ENSG00000128271	P29274	4	Withdrawn	DB00201	ADORA2A
EFO_0000729	EFO_0000729	ENSG00000129167	P17752	2	Completed	DB14218	TPH1
EFO_0000384	EFO_0000384	ENSG00000131759	P10276	2	Completed	DB04942	RARA
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_1001293	EFO_1001293	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_1001294	EFO_1001294	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Unknown status	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	4	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1201013	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	4	Recruiting	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Recruiting	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01250	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	2	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1201013	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01250	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01250	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1201013	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01250	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01250	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	CHEMBL1200760	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1201013	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Unknown status	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	2	Completed	DB00412	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Unknown status	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1201013	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	2	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		CHEMBL1200760	PPARG
EFO_0003767	EFO_0003767	ENSG00000132170	P37231	4	Completed	DB00412	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Unknown status	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	CHEMBL1200760	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Not yet recruiting	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	2	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000384	EFO_0000384	ENSG00000132170	P37231	3	Terminated	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Not yet recruiting	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB01014	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0005628	EFO_0005628	ENSG00000132170	P37231	2	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4	Completed	DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	4		DB00244	PPARG
EFO_0000729	EFO_0000729	ENSG00000132170	P37231	3	Completed	DB00244	PPARG
EFO_0007149	EFO_0007149	ENSG00000133019	P20309	4	Not yet recruiting	DB00986	CHRM3
EFO_0007149	EFO_0007149	ENSG00000133019	P20309	4	Not yet recruiting	CHEMBL1201027	CHRM3
EFO_0000729	EFO_0000729	ENSG00000134460	P01589	2	Completed	CHEMBL1201605	IL2RA
EFO_0000729	EFO_0000729	ENSG00000134460	P01589	2	Completed	CHEMBL1201439	IL2RA
EFO_0000729	EFO_0000729	ENSG00000135605	P42680	2	Completed	DB14924	TEC
EFO_0000384	EFO_0000384	ENSG00000136244	P05231	2	Completed	CHEMBL2109613	IL6
EFO_0000384	EFO_0000384	ENSG00000136244	P05231	2	Completed	CHEMBL2109613	IL6
EFO_0007149	EFO_0007149	ENSG00000136531	Q99250	4	Recruiting	DB00281	SCN2A
EFO_0007149	EFO_0007149	ENSG00000136546	Q01118	4	Recruiting	DB00281	SCN7A
EFO_0000729	EFO_0000729	ENSG00000136937	Q09161	2	Completed	DB14828	NCBP1
EFO_0000729	EFO_0000729	ENSG00000136937	Q09161	2	Completed	DB14828	NCBP1
EFO_0000729	EFO_0000729	ENSG00000137462	O60603	2	Completed	DB15259	TLR2
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	2	Completed	DB00254	MMP7
EFO_0000384	EFO_0000384	ENSG00000137673	P09237	2	Completed	CHEMBL1200699	MMP7
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	2	Completed	CHEMBL1200699	MMP7
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	4	Unknown status	DB00254	MMP7
EFO_0000384	EFO_0000384	ENSG00000137673	P09237	2	Completed	DB00254	MMP7
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	4	Recruiting	CHEMBL1200699	MMP7
EFO_0005622	EFO_0005622	ENSG00000137673	P09237	4	Unknown status	DB00254	MMP7
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	4	Recruiting	DB00254	MMP7
EFO_0000729	EFO_0000729	ENSG00000137673	P09237	4	Unknown status	CHEMBL1200699	MMP7
EFO_0005622	EFO_0005622	ENSG00000137673	P09237	4	Unknown status	CHEMBL1200699	MMP7
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	2	Completed	DB00254	MMP13
EFO_0005622	EFO_0005622	ENSG00000137745	P45452	4	Unknown status	CHEMBL1200699	MMP13
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	4	Unknown status	DB00254	MMP13
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	4	Unknown status	CHEMBL1200699	MMP13
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	2	Completed	CHEMBL1200699	MMP13
EFO_0000384	EFO_0000384	ENSG00000137745	P45452	2	Completed	CHEMBL1200699	MMP13
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	4	Recruiting	DB00254	MMP13
EFO_0005622	EFO_0005622	ENSG00000137745	P45452	4	Unknown status	DB00254	MMP13
EFO_0000729	EFO_0000729	ENSG00000137745	P45452	4	Recruiting	CHEMBL1200699	MMP13
EFO_0000384	EFO_0000384	ENSG00000137745	P45452	2	Completed	DB00254	MMP13
EFO_0000729	EFO_0000729	ENSG00000139287	Q8IWU9	2	Completed	DB14218	TPH2
EFO_0000729	EFO_0000729	ENSG00000139572	Q9NQS5	2	Completed	DB15346	GPR84
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL3137351	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743015	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Completed	CHEMBL1743087	ITGB7
